recall_id,title,organization,product_name,issue,category,updated_at,data_received_at,issue_category
76438,Transport Canada Recall - 2024636 - GENERAL MOTORS,TC,SUV recalled by GENERAL MOTORS,Airbag,,2024-12-19,2025-06-20 15:13:01.237253,SUV
76157,Transport Canada Recall - 2024502 - VOLKSWAGEN,TC,SUV recalled by VOLKSWAGEN,Structure,,2024-12-19,2025-06-20 15:13:01.237253,SUV
76718,OEC Elite and OEC Mobile C-arms,Medical devices,OEC Elite and OEC Mobile C-arms,Performance,,2024-12-18,2025-06-20 15:13:01.237253,Radiology
76727,Transport Canada Recall - 2024763 - GENERAL MOTORS,TC,Light Truck & Van recalled by GENERAL MOTORS,Other,,2024-12-18,2025-06-20 15:13:01.237253,Light Truck & Van
76726,Transport Canada Recall - 2024746 - MAXFIELD LP,TC,Truck - Med. & H.D. recalled by MAXFIELD LP,Structure,Med. & H.D.,2024-12-18,2025-06-20 15:13:01.237253,Truck
76725,Transport Canada Recall - 2024743 - ALUMINUM TRAILER COMPANY,TC,Light Trailer recalled by ALUMINUM TRAILER COMPANY,Structure,,2024-12-18,2025-06-20 15:13:01.237253,Light Trailer
76713,Change Healthcare Cardiology Hemo,Medical devices,Change Healthcare Cardiology Hemo,Performance,,2024-12-18,2025-06-20 15:13:01.237253,Cardiovascular
76715,Maquet Hemoconcentrator Set With Softline Coating,Medical devices,Hemoconcentrator Set With Softline Coating,Performance,,2024-12-18,2025-06-20 15:13:01.237253,Cardiovascular
76707,Transport Canada Recall - 2024741 - FOREST RIVER,TC,RV Trailer recalled by FOREST RIVER,Structure,,2024-12-18,2025-06-20 15:13:01.237253,RV Trailer
76712,AVVIGO™+ Multi-Modality Guidance System,Medical devices,AVVIGO™+ Multi-Modality Guidance System,Performance,,2024-12-18,2025-06-20 15:13:01.237253,Radiology
76714,Optima XR220amx X-Ray System,Medical devices,Optima XR220amx X-Ray System,Performance,,2024-12-18,2025-06-20 15:13:01.237253,Radiology
76598,Silvercel Hydro-Alginate Antimicrobial Dressing,Medical devices,Silvercel Hydro-Alginate Antimicrobial Dressing,Sterility,General hospital and personal use,2024-12-17,2025-06-20 15:13:01.237253,General and plastic surgery
76649,Expanded Recall: Qaba Toddler Kitchen Helper 2 Step Stool recalled due to entrapment hazard,Consumer product safety,Qaba Toddler Kitchen Helper 2 Step Stool,Entrapment hazard,,2024-12-17,2025-06-20 15:13:01.237253,Household items
76719,Transport Canada Recall - 2024760 - KIA,TC,Car recalled by KIA,Brakes,,2024-12-17,2025-06-20 15:13:01.237253,Car
76709,ANTIHISTAMINE ORAL: The affected lot may contain concentrations of Ephedrine Hydrochloride and Pyrilamine Maleate that are outside the labeled concentration.,Drugs and health products,ANTIHISTAMINE ORAL,Product safety,,2024-12-16,2025-06-20 15:13:01.237253,Veterinary drugs
76703,Transport Canada Recall - 2024737 - TOYOTA,TC,SUV recalled by TOYOTA,Brakes,,2024-12-13,2025-06-20 15:13:01.237253,SUV
76732,Select Cucumbers recalled due to Salmonella ,CFIA,Select Cucumbers,Salmonella,,2024-12-13,2025-06-20 15:13:01.237253,Fresh
76706,Transport Canada Recall - 2024740 - ALTEC INDUSTRIES,TC,Equipment recalled by ALTEC INDUSTRIES,Accessories,,2024-12-13,2025-06-20 15:13:01.237253,Equipment
76705,Transport Canada Recall - 2024739 - LAND ROVER,TC,SUV recalled by LAND ROVER,Accessories,,2024-12-13,2025-06-20 15:13:01.237253,SUV
76704,Transport Canada Recall - 2024738 - BMW,TC,SUV recalled by BMW,Structure,,2024-12-13,2025-06-20 15:13:01.237253,SUV
76708,Transport Canada Recall - 2024742 - FOREST RIVER,TC,Motorhome recalled by FOREST RIVER,Lights And Instruments,,2024-12-13,2025-06-20 15:13:01.237253,Motorhome
76702,Transport Canada Recall - 2024735 - OSHKOSH CORPORATION,TC,Truck - Med. & H.D. recalled by OSHKOSH CORPORATION,Tires,Med. & H.D.,2024-12-13,2025-06-20 15:13:01.237253,Truck
76700,Transport Canada Recall - 2024731 - INTERNATIONAL MOTORS,TC,Truck - Med. & H.D. recalled by INTERNATIONAL MOTORS,Heater And Defroster,Med. & H.D.,2024-12-13,2025-06-20 15:13:01.237253,Truck
76683,Health Canada warns that balloon blowing kits available on Amazon.ca pose a chemical hazard,Consumer product safety,Balloon blowing kits,Chemical hazard,,2024-12-13,2025-06-20 15:13:01.237253,Toys and games
76632,SunFed brand field cucumbers and slicer cucumbers recalled due to Salmonella,CFIA,"Field cucumbers, slicer cucumbers",Salmonella,,2024-12-13,2025-06-20 15:13:01.237253,Fresh
76701,Transport Canada Recall - 2024732 - PACCAR,TC,Truck - Med. & H.D. recalled by PACCAR,Steering,Med. & H.D.,2024-12-13,2025-06-20 15:13:01.237253,Truck
76692,Epoc NXS Host - 5553CA,Medical devices,Epoc NXS Host - 5553CA,Performance,,2024-12-12,2025-06-20 15:13:01.237253,General hospital and personal use
76734,"Fromagerie des Grondines brand ""Festin Soft Cheese"" recalled due to generic E. coli and Staphylococcus aureus ",CFIA,"""Festin Soft Cheese""",E. Coli - non-pathogenic - Staphylococcus aureus,,2024-12-12,2025-06-20 15:13:01.237253,Dairy
76698,Vitamin A acid: The dosage of tretinoin is out of specification in the affected batch.,Drugs and health products,Vitamin A acid,Product safety,,2024-12-12,2025-06-20 15:13:01.237253,Drugs
76695,Medline Industries Kits containing Non-Sterile Codman Surgical Patties and Strips produced by Integra Lifesciences,Medical devices,Medline Industries Kits containing Non-Sterile Codman Surgical Patties and Strips produced by Integra Lifesciences,Sterility,"Ear, nose and throat",2024-12-12,2025-06-20 15:13:01.237253,General hospital and personal use
76693,Datex-Ohmeda Tec-6 Plus and Tec 850 Anesthetic Vaporizors,Medical devices,Datex-Ohmeda Tec-6 Plus and Tec 850 Anesthetic Vaporizors,Performance,,2024-12-12,2025-06-20 15:13:01.237253,Anaesthesiology
76674,Solvable Low Odour Paint Cleaner and Thinner recalled due to improper labelling  ,Consumer product safety,Solvable Low Odour Paint Cleaner and Thinner,Labelling and packaging,,2024-12-12,2025-06-20 15:13:01.237253,Chemicals
76673,"Stanley-Branded ""Switchback"" and ""Trigger Action"" Travel Mugs recalled due to burn hazard ",Consumer product safety,"Stanley-Branded ""Switchback"" and ""Trigger Action"" Travel Mugs",Burn hazard,,2024-12-12,2025-06-20 15:13:01.237253,Household items
76278,Transport Canada Recall - 2024403 - HYUNDAI,TC,SUV recalled by HYUNDAI,Fuel System,SUV,2024-12-12,2025-06-20 15:13:01.237253,Car
75329,Update: Yoto Mini Speaker recalled due to burn and fire hazard,Consumer product safety,Yoto Mini Speakers,Burn hazard - Fire hazard,,2024-12-12,2025-06-20 15:13:01.237253,Electronics
76733,Elbalad brand Chickpeas recalled due to container integrity defects and spoilage,CFIA,Chickpeas,Non harmful (quality or spoilage),,2024-12-11,2025-06-20 15:13:01.237253,Fruits and vegetables
76680,Blueprint Mixed Reality BP MxR Glenoid Pin Guide,Medical devices,Blueprint Mixed Reality BP MxR Glenoid Pin Guide,Performance,,2024-12-11,2025-06-20 15:13:01.237253,Neurology
76669,"MG Chemicals 801B Super Contact Cleaner with PPE, 413B Heavy Duty Flux Remover and 4140 Flux Remover for PC Boards recalled due to flammability hazard",Consumer product safety,"MG Chemicals 801B Super Contact Cleaner with PPE, 413B Heavy Duty Flux Remover and 4140 Flux Remover for PC Board",Flammability hazard,,2024-12-11,2025-06-20 15:13:01.237253,Chemicals
76679,3M Transbond Plus Self Etching Primer,Medical devices,3M Transbond Plus Self Etching Primer,Performance,,2024-12-11,2025-06-20 15:13:01.237253,Dental
76678,Zeus Infinity Empowered,Medical devices,Zeus Infinity Empowered,Performance,,2024-12-11,2025-06-20 15:13:01.237253,Anaesthesiology
76675,Consumption of Sareks brand Bitter Apricot Kernels may cause cyanide poisoning,CFIA,Bitter Apricot Kernels,Contamination,,2024-12-11,2025-06-20 15:13:01.237253,"Nuts, grains, and seeds"
76533,Transport Canada Recall - 2024682 - KAWASAKI,TC,Motorcycle recalled by KAWASAKI,Structure,,2024-12-11,2025-06-20 15:13:01.237253,Motorcycle
76668,Adult Portable Bed Rails recalled due to Entrapment and Asphyxia Hazards,Consumer product safety,Medical King Bed Assist Rail Adult Portable Bed Rails,Entrapment hazard,,2024-12-11,2025-06-20 15:13:01.237253,Household items
76665,Petidoux Celebration Girl’s Summer Pajama Sets recalled due to flammability hazard ,Consumer product safety,Petidoux Celebration Girl’s Summer Pajama Sets,Flammability hazard,,2024-12-11,2025-06-20 15:13:01.237253,Clothing
76541,Expanded Recall: Snappy Plush cat model recalled due to choking hazard,Consumer product safety,Snappy Plush cat model,Choking hazard,,2024-12-11,2025-06-20 15:13:01.237253,Toys and games
76439,Transport Canada Recall - 2024637 - GENERAL MOTORS,TC,Light Truck & Van recalled by GENERAL MOTORS,Powertrain,SUV,2024-12-11,2025-06-20 15:13:01.237253,Light Truck & Van
75044,Transport Canada Recall - 2024061 - GENERAL MOTORS,TC,Light Truck & Van recalled by GENERAL MOTORS,Structure,,2024-12-11,2025-06-20 15:13:01.237253,Light Truck & Van
76667,Maison Lavande Candles in a Ceramic Container recalled due to fire hazard,Consumer product safety,Maison Lavande candles in a ceramic container,Fire hazard,,2024-12-11,2025-06-20 15:13:01.237253,Household items
76687,Transport Canada Recall - 2024726 - KEYSTONE,TC,RV Trailer recalled by KEYSTONE,Structure,,2024-12-10,2025-06-20 15:13:01.237253,RV Trailer
76864,Irresistibles brand Chocolate Flavour Flutes recalled due to undeclared peanut,CFIA,Chocolate Flavour Flutes,Peanut,,2024-12-10,2025-06-20 15:13:01.237253,"Candy, confectionary, snacks and sweeteners"
76697,Certain bakery products recalled due to pieces of metal,CFIA,Bakery products,Extraneous Material,,2024-12-10,2025-06-20 15:13:01.237253,"Candy, confectionary, snacks and sweeteners"
76694,MadeGood brand granola bars recalled due to pieces of metal,CFIA,Granola bars,Extraneous Material,,2024-12-10,2025-06-20 15:13:01.237253,"Nuts, grains, and seeds"
76691,Transport Canada Recall - 2024730 - TESLA,TC,SUV recalled by TESLA,Lights And Instruments,,2024-12-10,2025-06-20 15:13:01.237253,SUV
76690,Transport Canada Recall - 2024729 - PACCAR,TC,Truck - Med. & H.D. recalled by PACCAR,Steering,Med. & H.D.,2024-12-10,2025-06-20 15:13:01.237253,Truck
76688,Transport Canada Recall - 2024727 - FIAT CHRYSLER AUTOMOBILES,TC,Chassis Cab recalled by FIAT CHRYSLER AUTOMOBILES,Brakes,Light Truck & Van - Truck - Med. & H.D.,2024-12-10,2025-06-20 15:13:01.237253,Chassis Cab
76689,Transport Canada Recall - 2024728 - MCLAREN,TC,Car recalled by MCLAREN,Structure,,2024-12-10,2025-06-20 15:13:01.237253,Car
76686,Transport Canada Recall - 2024725 - HONDA,TC,SUV recalled by HONDA,Fuel System,,2024-12-10,2025-06-20 15:13:01.237253,SUV
76681,Daniel's Kitchen brand Breakfast Wrap recalled due to pieces of metal,CFIA,Breakfast Wrap,Extraneous Material,,2024-12-10,2025-06-20 15:13:01.237253,Multiple food items
76672,BD FACSLyric Flow Cytometer,Medical devices,BD FACSLyric Flow Cytometer,Performance,,2024-12-10,2025-06-20 15:13:01.237253,Haematology
76670,Bard Magnum Core Tissue Biopsy Needle,Medical devices,Bard Magnum Core Tissue Biopsy Needle,Sterility,,2024-12-10,2025-06-20 15:13:01.237253,Gastroenterology and urology
76658,Certain Oasis Treasures brand Pistachio Dubai Chocolate (340g) recalled due to Salmonella,CFIA,Pistachio Dubai Chocolate,Salmonella,,2024-12-10,2025-06-20 15:13:01.237253,"Candy, confectionary, snacks and sweeteners"
76657,Wild Republic Pocketkins-ECO Brown Bear Plush Toy recalled due to choking hazard ,Consumer product safety,Wild Republic Pocketkins-ECO Brown Bear Plush Toy,Choking hazard,,2024-12-10,2025-06-20 15:13:01.237253,Toys and games
76685,Transport Canada Recall - 2024724 - FIAT CHRYSLER AUTOMOBILES,TC,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Airbag,,2024-12-10,2025-06-20 15:13:01.237253,SUV
76664,SANDOZ FESOTERODINE FUMARATE: The Diester impurity is out of specification in the affected lot(s),Drugs and health products,SANDOZ FESOTERODINE FUMARATE,Product safety,,2024-12-09,2025-06-20 15:13:01.237253,Drugs
76757,Tootsi brand Organic Whole Oat Groats recalled due to presence of insects,CFIA,Organic Whole Oat Groats,Extraneous Material,,2024-12-09,2025-06-20 15:13:01.237253,Grain products
76677,Transport Canada Recall - 2024734 - HARLEY-DAVIDSON,TC,Motorcycle recalled by HARLEY-DAVIDSON,Brakes,,2024-12-09,2025-06-20 15:13:01.237253,Motorcycle
76450,Transport Canada Recall - 2024649 - VOLKSWAGEN,TC,Car recalled by VOLKSWAGEN,Airbag,,2024-12-09,2025-06-20 15:13:01.237253,Car
76663,"Health Canada warns that Baby car seat for infants and toddlers,  available on Amazon.ca may pose a risk of injury",Consumer product safety,Baby car seat for infants and toddlers,Injury hazard,,2024-12-09,2025-06-20 15:13:01.237253,Other
76525,Transport Canada Recall - 2024669 - BMW,TC,SUV recalled by BMW,Structure,,2024-12-09,2025-06-20 15:13:01.237253,SUV
74424,Transport Canada Recall - 2023545 - HARLEY-DAVIDSON,TC,Motorcycle recalled by HARLEY-DAVIDSON,Brakes,,2024-12-09,2025-06-20 15:13:01.237253,Motorcycle
76682,Manohar brand bakery products recalled due to pieces of metal,CFIA,Bakery products,Extraneous Material,,2024-12-06,2025-06-20 15:13:01.237253,Grain products
76671,Pamela brand cucumbers recalled due to Salmonella,CFIA,Cucumbers,Salmonella,,2024-12-06,2025-06-20 15:13:01.237253,Fresh
76662,Transport Canada Recall - 2024722 - PORSCHE,TC,SUV recalled by PORSCHE,Lights And Instruments,,2024-12-06,2025-06-20 15:13:01.237253,SUV
76661,Transport Canada Recall - 2024719 - BRINKLEY RV,TC,RV Trailer recalled by BRINKLEY RV,Structure,,2024-12-06,2025-06-20 15:13:01.237253,RV Trailer
76656,Absorbine Jr. Extra Strength Multi Use Patch: Voluntary recall due to significant violations to the GMPs,Drugs and health products,Absorbine Jr. Extra Strength Multi Use Patch,Product quality,,2024-12-06,2025-06-20 15:13:01.237253,Natural health products
76597,Transport Canada Recall - 2024720 - GENERAL MOTORS,TC,Light Truck & Van recalled by GENERAL MOTORS,Structure,,2024-12-06,2025-06-20 15:13:01.237253,Light Truck & Van
76653,Perfusion Set With Bioline Coating,Medical devices,Perfusion Set With Bioline Coating,Labelling and packaging,,2024-12-06,2025-06-20 15:13:01.237253,General hospital and personal use
76652,Merlin PCS 3330 Software Upgrade Kit,Medical devices,Merlin PCS 3330 Software Upgrade Kit,Performance,,2024-12-06,2025-06-20 15:13:01.237253,Cardiovascular
76506,Transport Canada Recall - 2024663 - GREAT DANE,TC,Heavy Trailer recalled by GREAT DANE,Structure,,2024-12-05,2025-06-20 15:13:01.237253,Heavy Trailer
76572,Belkin BoostCharge Pro Fast Wireless Charger for Apple Watch + Power Bank 10K recalled due to fire hazard ,Consumer product safety,Belkin BoostCharge Pro Fast Wireless Charger for Apple Watch + Power Bank 10K,Fire hazard,,2024-12-05,2025-06-20 15:13:01.237253,Electronics
76638,Health Canada warns that balloon blowing kits available on eBay.ca pose a chemical hazard,Consumer product safety,Balloon blowing kits,Chemical hazard,,2024-12-05,2025-06-20 15:13:01.237253,Toys and games
76644,Hank Cervical Dilator,Medical devices,Hank Cervical Dilator,Labelling and packaging,,2024-12-05,2025-06-20 15:13:01.237253,Obstetrics and gynaecology
76646,EGM - Essential Gas Module,Medical devices,EGM - Essential Gas Module,Performance,,2024-12-05,2025-06-20 15:13:01.237253,Anaesthesiology
76647,BETAHISTINE: Affected lots exceed or may exceed the interim acceptable intake limit for N-nitroso-betahistine.,Drugs and health products,BETAHISTINE ,Product safety,,2024-12-05,2025-06-20 15:13:01.237253,Drugs
76648,IPANA 20% BENCOCAINE TOPICAL GEL: Affected lot may contain the presence of metal contaminants.,Drugs and health products,IPANA 20% BENCOCAINE TOPICAL GEL,Product safety,,2024-12-05,2025-06-20 15:13:01.237253,Natural health products
76659,Transport Canada Recall - 2024721 - MORGAN OLSON,TC,Truck - Med. & H.D. recalled by MORGAN OLSON,Lights And Instruments,Med. & H.D.,2024-12-05,2025-06-20 15:13:01.237253,Truck
76645,"Torque Limiter, Ratchet, 11.3 Nm",Medical devices,"Torque Limiter, Ratchet, 11.3 Nm",Performance,,2024-12-05,2025-06-20 15:13:01.237253,Orthopaedics
76642,TEVA-Betahistine Tablets: Affected lots exceed or may exceed the interim acceptable intake limit for N-nitroso-betahistine. ,Drugs and health products,TEVA-Betahistine Tablets,Product safety,,2024-12-04,2025-06-20 15:13:01.237253,Drugs
76654,Various brands of bagels recalled due to pieces of metal,CFIA,Bagels,Extraneous Material,,2024-12-04,2025-06-20 15:13:01.237253,Grain products
76651,Transport Canada Recall - 2024717 - MASERATI,TC,SUV recalled by MASERATI,Visual System,Car,2024-12-04,2025-06-20 15:13:01.237253,SUV
76643,Pamela brand cucumbers recalled due to Salmonella,CFIA,Cucumbers,Salmonella,,2024-12-04,2025-06-20 15:13:01.237253,Fresh
76641,Access hsTnI,Medical devices,Access hsTnI,Performance,,2024-12-04,2025-06-20 15:13:01.237253,Chemistry
76640,Liaison Q.S.E.T. Device Plus,Medical devices,Liaison Q.S.E.T. Device Plus,Labelling and packaging,,2024-12-04,2025-06-20 15:13:01.237253,Chemistry
76639,Mic* Gastric-Jejunal Feeding Tube With Enfit Connectors (Endoscopic/Radiologic Placement Kit),Medical devices,Mic* Gastric-Jejunal Feeding Tube With Enfit Connectors (Endoscopic/Radiologic Placement Kit),Sterility,,2024-12-04,2025-06-20 15:13:01.237253,Gastroenterology and urology
76622,Health Canada warns that balloon blowing kits available on AliExpress.ca pose a chemical hazard,Consumer product safety,Balloon blowing kits,Chemical hazard,,2024-12-04,2025-06-20 15:13:01.237253,Toys and games
76620,"woom OFF, OFF AIR and ORIGINAL bicycles recalled due to fall hazard ",Consumer product safety,"woom OFF, OFF AIR and ORIGINAL bicycles recalled due to fall hazard ",Fall hazard,,2024-12-03,2025-06-20 15:13:01.237253,Sports and fitness
76629,"Baloian Farms of Arizona Co., Inc. recalls whole fresh American cucumbers due to Salmonella",CFIA,"Whole fresh American cucumbers packaged in a “Pamela” brand bulk cardboard container, a box with a sticker indicating “Agrotato, S.A. de C.V.,”, or a clear “PamPak” brand bag of 6 cucumbers",Salmonella,,2024-12-03,2025-06-20 15:13:01.237253,Fresh
76631,Taylor Farms brand Sweet Kale Chopped Kit recalled due to Salmonella,CFIA,Sweet Kale Chopped Kit,Salmonella,,2024-12-03,2025-06-20 15:13:01.237253,Fresh
76633,Certain MEC mitts and gloves recalled due to mould hazard,Consumer product safety,Certain MEC mitts and gloves,Microbial hazard,,2024-12-03,2025-06-20 15:13:01.237253,Clothing and accessories
76635,MEC Men’s Borderlands pant recalled due to mould hazard,Consumer product safety,MEC Men’s Borderlands pant,Microbial hazard,,2024-12-03,2025-06-20 15:13:01.237253,Clothing and accessories
76721,Western Family brand Pot Barley recalled due to presence of insects ,CFIA,Pot Barley,Extraneous Material,,2024-12-03,2025-06-20 15:13:01.237253,"Nuts, grains, and seeds"
73454,"Transport Canada Recall - 2023158 - SEGWAY TECHNOLOGY CO., LTD.",TC,"A.T.V. recalled by SEGWAY TECHNOLOGY CO., LTD.",Steering,A.T.V. - SUV,2024-12-02,2025-06-20 15:13:01.237253,Car
